theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,ANGLE-ACC-ARM
0.332731,0.106132,0.341828,0.829782,0.34667,0.107086,0.216271,0.134371,0.801251,0.846543,0.052315,0.05883,0.901602,0.875526,0.69,0.569858,0.437316,0.724154,0.292337,0.287877,0.382474,0.576786,0.064743,0.765425,0.616218,0.826038,0.226253,0.834584,0.788315,0.942336,0.607784,0.335506,0.511481
0.063806,0.525559,0.469662,0.937403,0.405689,0.760202,0.754285,0.564009,0.779816,0.745749,0.470034,0.368591,0.613198,0.436955,0.272577,0.571576,0.314693,0.067099,0.563656,0.364052,0.493323,0.548289,0.219775,0.927744,0.605432,0.546968,0.317717,0.509909,0.159813,0.594521,0.996479,0.802436,0.400219
0.352773,0.862046,0.854526,0.117191,0.585286,0.398201,0.597231,0.534917,0.156497,0.067598,0.860406,0.208812,0.432263,0.949828,0.700306,0.727977,0.870066,0.009021,0.573911,0.637744,0.84059,0.875856,0.449949,0.251792,0.485879,0.333876,0.201009,0.709668,0.385351,0.532614,0.727023,0.283347,0.294822
0.435575,0.140249,0.638631,0.257426,0.583058,0.969457,0.990857,0.752067,0.299394,0.712391,0.973768,0.860167,0.838759,0.836073,0.027279,0.805039,0.02677,0.56371,0.047993,0.377733,0.393464,0.282582,0.451759,0.658395,0.498114,0.972537,0.212102,0.088432,0.632097,0.841332,0.367858,0.090513,0.158013
0.807545,0.144854,0.032707,0.422198,0.809381,0.717562,0.457552,0.468512,0.851956,0.689889,0.880712,0.373489,0.916363,0.917284,0.069425,0.98341,0.843129,0.335253,0.863698,0.979132,0.805644,0.55208,0.922328,0.020172,0.210621,0.355633,0.822043,0.60405,0.332221,0.721505,0.823843,0.461401,0.454773
0.317987,0.381415,0.24266,0.43163,0.271232,0.569279,0.492265,0.750585,0.398958,0.375553,0.257569,0.637969,0.670208,0.442134,0.264806,0.996614,0.7512,0.494968,0.853074,0.495964,0.245719,0.206274,0.218568,0.637169,0.892816,0.323153,0.993544,0.956623,0.828479,0.851643,0.624261,0.243334,0.267553
0.199049,0.933387,0.670608,0.595177,0.911165,0.925136,0.452751,0.784285,0.411701,0.452482,0.865117,0.363464,0.443961,0.525785,0.291813,0.791639,0.828154,0.683316,0.022858,0.119587,0.304561,0.143596,0.010759,0.977246,0.245629,0.703426,0.674843,0.525168,0.601321,0.69446,0.355667,0.213716,0.62735
0.317288,0.634171,0.601178,0.91047,0.927199,0.339017,0.381072,0.345904,0.605403,0.622015,0.437136,0.62168,0.928771,0.429195,0.941928,0.723945,0.117325,0.323239,0.967999,0.205131,0.84933,0.768566,0.618815,0.764012,0.879466,0.97456,0.221248,0.759168,0.313004,0.808994,0.956303,0.600902,0.531513
0.947867,0.889308,0.971276,0.966471,0.765761,0.795439,0.691121,0.19934,0.990126,0.920198,0.637686,0.174721,0.509199,0.793553,0.840124,0.116562,0.067296,0.598174,0.220603,0.167706,0.926338,0.986927,0.819682,0.826137,0.588902,0.744155,0.137243,0.405812,0.656981,0.992758,0.896287,0.960655,0.522905
0.174879,0.818104,0.44886,0.372614,0.781437,0.201035,0.454062,0.822655,0.853361,0.279652,0.899463,0.422203,0.587398,0.88421,0.557887,0.654499,0.966087,0.634832,0.259814,0.916495,0.221742,0.242894,0.552781,0.568048,0.637488,0.285091,0.332926,0.038001,0.062916,0.323799,0.855124,0.176172,0.436877
0.015991,0.117029,0.446409,0.190257,0.123885,0.796385,0.587761,0.414017,0.585421,0.93271,0.869075,0.848394,0.981256,0.403675,0.282749,0.48194,0.831623,0.992428,0.609939,0.897823,0.43519,0.539427,0.300395,0.127646,0.806011,0.491186,0.871795,0.475661,0.577708,0.896426,0.160744,0.304518,0.549216
0.259344,0.035433,0.299812,0.795717,0.042754,0.61557,0.115943,0.29747,0.14043,0.143131,0.010315,0.401874,0.956875,0.692463,0.894448,0.925586,0.011359,0.583479,0.273537,0.45245,0.006758,0.140336,0.230627,0.200326,0.840042,0.413459,0.633225,0.305294,0.303439,0.088454,0.165714,0.827789,0.780655
0.20884,0.442983,0.849001,0.285984,0.367984,0.232123,0.689562,0.994823,0.487722,0.597384,0.566343,0.502652,0.589792,0.116477,0.393071,0.243717,0.105051,0.058038,0.304378,0.575509,0.990373,0.180287,0.54338,0.658766,0.721226,0.587056,0.005943,0.447592,0.837125,0.143412,0.659232,0.97651,0.703637
0.187109,0.311037,0.594041,0.981438,0.218227,0.973924,0.016035,0.505805,0.218356,0.283724,0.313384,0.418802,0.444079,0.508381,0.970615,0.754278,0.914184,0.410932,0.640044,0.650013,0.030088,0.226326,0.154011,0.257232,0.878704,0.168717,0.620151,0.640408,0.373057,0.941079,0.490998,0.600335,0.456632
0.464476,0.747326,0.072924,0.221732,0.906974,0.508787,0.300684,0.552372,0.331612,0.984061,0.691666,0.120245,0,0.049029,0.507372,0.850854,0.020141,0.160465,0.580485,0.071365,0.933289,0.81728,0.166239,0.643067,0.9831,0.650348,0.670557,0.510251,0.90998,0.407433,0.226658,0.053766,0.600422
0.40329,0.673342,0.838918,0.840607,0.200427,0.888124,0.684689,0.111133,0.509257,0.382468,0.448411,0.059113,0.642251,0.654412,0.768648,0.090207,0.134297,0.528941,0.769058,0.049389,0.632279,0.908795,0.929138,0.40258,0.748223,0.294217,0.703009,0.72179,0.118061,0.987772,0.120139,0.885,0.556951
0.830745,0.962474,0.465248,0.765369,0.18983,0.823595,0.686457,0.827762,0.625552,0.120372,0.600614,0.302044,0.250738,0.533756,0.183607,0.59595,0.958323,0.154467,0.777576,0.146189,0.343034,0.727397,0.835664,0.277667,0.183869,0.764001,0.665685,0.655356,0.599026,0.127287,0.707913,0.105126,0.417627
0.906858,0.836912,0.491605,0.658287,0.180189,0.842954,0.892079,0.951942,0.289368,0.283722,0.273136,0.183014,0.877187,0.588103,0.014024,0.085086,0.057702,0.367417,0.377107,0.393803,0.445922,0.906904,0.161171,0.522119,0.032389,0.980096,0.241028,0.064013,0.233171,0.305014,0.195588,0.90206,0.498181
0.039334,0.337815,0.582112,0.526528,0.576593,0.336034,0.27077,0.904792,0.38423,0.948581,0.540596,0.910402,0.05921,0.041888,0.558664,0.719153,0.574238,0.666441,0.428909,0.659082,0.418996,0.385307,0.571036,0.209723,0.705001,0.905124,0.315809,0.461865,0.701998,0.472747,0.744256,0.897377,0.334892
0.863598,0.972211,0.079236,0.285214,0.430176,0.19376,0.242106,0.250678,0.238079,0.63376,0.782037,0.487143,0.946285,0.747745,0.424265,0.40314,0.474683,0.660197,0.50134,0.477993,0.245483,0.25479,0.447153,0.287878,0.734449,0.808863,0.595016,0.3651,0.427184,0.492749,0.854576,0.96249,0.522662
0.611028,0.171751,0.019813,0.744058,0.145672,0.872708,0.718371,0.079206,0.294531,0.016961,0.03344,0.928653,0.782672,0.338722,0.319229,0.460461,0.834433,0.203195,0.641689,0.281926,0.370287,0.755905,0.859134,0.519393,0.217977,0.972822,0.003187,0.154655,0.609445,0.19627,0.880817,0.96381,0.448545
0.795546,0.525977,0.487383,0.715035,0.563618,0.325681,0.34957,0.010989,0.558011,0.44453,0.253963,0.055726,0.722051,0.631918,0.955427,0.553355,0.079728,0.517715,0.108575,0.142843,0.105366,0.378422,0.87378,0.536214,0.825655,0.621321,0.860631,0.898493,0.870325,0.033852,0.635765,0.579723,0.408509
0.641543,0.905038,0.296432,0.999602,0.368156,0.124,0.349122,0.472674,0.756733,0.952143,0.394186,0.005793,0.570184,0.611006,0.699815,0.479878,0.168118,0.894151,0.079414,0.237692,0.03848,0.260364,0.107618,0.959414,0.66325,0.246933,0.077686,0.795883,0.356643,0.117286,0.638766,0.014496,0.551324
0.881121,0.398005,0.022431,0.737329,0.098858,0.28533,0.493884,0.964066,0.914614,0.331926,0.225374,0.713267,0.101511,0.876964,0.853367,0.625417,0.199164,0.607693,0.180256,0.353734,0.106681,0.475241,0.770934,0.979762,0.517807,0.918578,0.410041,0.632923,0.576855,0.561671,0.994938,0.908523,0.565826
0.999857,0.457303,0.469306,0.958213,0.034662,0.650492,0.767851,0.517172,0.121406,0.552757,0.72486,0.821202,0.999926,0.136103,0.033173,0.835494,0.879193,0.393737,0.680303,0.986535,0.225314,0.275951,0.020201,0.575349,0.301852,0.582385,0.514111,0.082717,0.58546,0.165232,0.33371,0.197309,0.552894
0.103833,0.068309,0.747501,0.685905,0.169391,0.41333,0.747954,0.181694,0.616132,0.879201,0.799136,0.781412,0.316088,0.695087,0.957501,0.406616,0.890224,0.766341,0.244931,0.874511,0.67737,0.732422,0.26344,0.371817,0.915468,0.024979,0.023049,0.845918,0.264894,0.3748,0.863158,0.185314,0.523149
0.934529,0.775023,0.492854,0.637081,0.904567,0.065666,0.412798,0.448963,0.519275,0.694845,0.154875,0.219161,0.356074,0.644908,0.143041,0.96239,0.568056,0.777132,0.577034,0.109968,0.649617,0.294259,0.6507,0.366198,0.517535,0.362564,0.317395,0.106696,0.575558,0.769796,0.283766,0.826021,0.645263
0.989045,0.786501,0.384433,0.764227,0.004709,0.376402,0.402701,0.789297,0.584078,0.365503,0.392168,0.103574,0.837237,0.254123,0.351518,0.024681,0.859667,0.260777,0.2933,0.4634,0.025308,0.878737,0.864605,0.427736,0.367711,0.40357,0.428827,0.249666,0.392111,0.118424,0.7685,0.358042,0.16368
0.263896,0.51232,0.999738,0.232701,0.198512,0.705158,0.093633,0.421105,0.632626,0.963524,0.626695,0.516458,0.609094,0.469483,0.633675,0.129346,0.915485,0.281438,0.516671,0.032227,0.22965,0.157174,0.155594,0.837962,0.248555,0.878813,0.138121,0.156866,0.764714,0.347855,0.078394,0.32155,0.562516
0.936464,0.290124,0.178204,0.32918,0.065618,0.782018,0.241585,0.506099,0.148148,0.805078,0.350242,0.678273,0.994245,0.680998,0.327174,0.960574,0.040812,0.531408,0.214968,0.503344,0.270647,0.164162,0.584709,0.879566,0.204546,0.248521,0.755195,0.498974,0.370882,0.385716,0.289346,0.617941,0.713118
0.711614,0.268994,0.091502,0.403833,0.259151,0.580329,0.125422,0.57593,0.989271,0.546234,0.125041,0.973676,0.428796,0.681855,0.71224,0.256694,0.201501,0.895031,0.856352,0.55325,0.933896,0.01784,0.888959,0.507855,0.392012,0.812261,0.694842,0.522134,0.604598,0.75694,0.25337,0.992269,0.552577
0.761069,0.239489,0.296378,0.102077,0.665433,0.063465,0.449921,0.233016,0.589296,0.039361,0.41624,0.541651,0.984816,0.233617,0.923471,0.598394,0.028782,0.373014,0.427602,0.699257,0.56462,0.79077,0.714907,0.872182,0.160112,0.498479,0.420676,0.300539,0.403161,0.814132,0.292424,0.344484,0.517771
0.000916,0.820729,0.543597,0.318602,0.350413,1,0.06716,0.591289,0.960602,0.916156,0.724051,0.230451,0.079149,0.09274,0.695688,0.142997,0.340167,0.147445,0.770152,0.436726,0.774823,0.563896,0.466116,0.815858,0.898509,0.009615,0.826594,0.056233,0.477234,0.535545,0.983551,0.530806,0.705382
0.653744,0.910567,0.215823,0.463662,0.405697,0.891201,0.381399,0.84124,0.996615,0.941684,0.657283,0.425025,0.019817,0.065591,0.684822,0.561333,0.150577,0.117346,0.955236,0.777259,0.377553,0.877556,0.010312,0.471396,0.876081,0.08728,0.025087,0.08913,0.362406,0.96667,0.514904,0.374719,0.49201
0.862418,0.138893,0.856636,0.569297,0.115574,0.164592,0.257994,0.230574,0.573699,0.005332,0.649131,0.464474,0.985848,0.577718,0.579553,0.707623,0.789183,0.790853,0.158,0.473463,0.122956,0.007536,0.751843,0.306343,0.95222,0.675603,0.086967,0.721128,0.996814,0.554596,0.112009,0.249981,0.586742
0.476228,0.20852,0.878527,0.424545,0.232348,0.231438,0.18735,0.168533,0.569939,0.844568,0.868307,0.94491,0.999191,0.797113,0.637326,0.482274,0.44189,0.592732,0.774015,0.327519,0.563799,0.994326,0.139348,0.942534,0.0759,0.224232,0.568928,0.063132,0.424111,0.844704,0.026896,0.829126,0.444834
0.355875,0.993389,0.956762,0.078632,0.775679,0.44235,0.233936,0.971107,0.173729,0.558266,0.284994,0.410956,0.575969,0.824758,0.975439,0.823624,0.382605,0.318008,0.068873,0.152709,0.915228,0.271814,0.498646,0.246233,0.090254,0.452894,0.357707,0.375554,0.130475,0.59262,0.057536,0.770492,0.485096
0.666798,0.249237,0.098101,0.292962,0.588133,0.24014,0.362302,0.95499,0.47297,0.765311,0.163222,0.466451,0.210455,0.610559,0.205802,0.548514,0.715686,0.678455,0.327122,0.656612,0.924637,0.395562,0.892844,0.752301,0.137484,0.201763,0.970771,0.343168,0.8254,0.117863,0.351659,0.8556,0.43129
0.954425,0.086816,0.752702,0.095438,0.135407,0.393711,0.160179,0.603391,0.220449,0.461768,0.88987,0.243411,0.89172,0.818365,0.597072,0.083402,0.759003,0.613098,0.007215,0.321881,0.816951,0.587971,0.014619,0.828508,0.426481,0.10486,0.458266,0.84109,0.129581,0.568945,0.225593,0.170213,0.411144
0.183369,0.462523,0.196186,0.492918,0.920981,0.859544,0.581514,0.442632,0.187186,0.636134,0.673733,0.826351,0.544745,0.124228,0.580745,0.739067,0.258649,0.256442,0.456436,0.094993,0.000134,0.809063,0.095866,0.550549,0.660198,0.956424,0.422487,0.736162,0.656778,0.593729,0.692575,0.346765,0.540393
0.548568,0.702916,0.802825,0.337635,0.115024,0.922202,0.155544,0.724323,0.316741,0.151635,0.886216,0.854784,0.369018,0.14597,0.767427,0.574652,0.000246,0.829302,0.290684,0.512098,0.37774,0.02138,0.37077,0.241335,0.807073,0.341916,0.309524,0.852382,0.896562,0.918813,0.345053,0.829649,0.492038
0.884287,0.60158,0.933333,0.38339,0.816122,0.974087,0.758213,0.559145,0.076558,0.109297,0.51168,0.08346,0.807695,0.83533,0.542078,0.018512,0.167949,0.053339,0.334714,0.196311,0.634716,0.867401,0.36774,0.363003,0.852439,0.747737,0.336113,0.580817,0.873831,0.949627,0.138071,0.258864,0.565503
0.022428,0.26209,0.075186,0.222942,0.24094,0.596934,0.068942,0.520459,0.324397,0.764593,0.084487,0.594198,0.070503,0.809333,0.881608,0.172674,0.112843,0.000561,0.408655,0.396022,0.745868,0.929092,0.990456,0.40396,0.925008,0.353896,0.635972,0.462956,0.031901,0.153229,0.635284,0.49128,0.506477
0.228025,0.797958,0.912231,0.778794,0.724637,0.832026,0.314349,0.183694,0.215176,0.863643,0.384399,0.572452,0.622191,0.560725,0.164205,0.587584,0.34553,0.274599,0.576901,0.874276,0.723529,0.49949,0.232676,0.618519,0.570943,0.938923,0.318269,0.785278,0.117121,0.197201,0.531104,0.631581,0.505633
0.868388,0.449786,0.15942,0.674494,0.450635,0.960981,0.593847,0.676418,0.731268,0.135053,0.275841,0.630746,0.286689,0.671721,0.495615,0.301674,0.176888,0.265583,0.07237,0.905376,0.353876,0.936886,0.956556,0.963311,0.13994,0.480908,0.144889,0.852779,0.569767,0.455314,0.80152,0.285303,0.663442
0.726811,0.62163,0.865256,0.417002,0.512715,0.050702,0.041241,0.054081,0.310106,0.673152,0.657199,0.024291,0.438864,0.870374,0.153288,0.143309,0.587138,0.448334,0.178791,0.740909,0.520586,0.743714,0.023378,0.941662,0.43629,0.951609,0.522268,0.141565,0.602667,0.300696,0.625976,0.07466,0.844474
0.823054,0.739384,0.607712,0.700909,0.244275,0.635221,0.229648,0.925848,0.036421,0.81195,0.804199,0.843658,0.391033,0.103106,0.804098,0.762403,0.467757,0.269279,0.184919,0.700306,0.184065,0.023824,0.442978,0.161993,0.845135,0.00086,0.682988,0.364439,0.325829,0.322512,0.218461,0.306392,0.466549
0.583049,0.064319,0.704239,0.716751,0.385378,0.487417,0.311765,0.754428,0.956105,0.367878,0.298058,0.920832,0.348131,0.163631,0.414977,0.333612,0.93556,0.638852,0.813025,0.678698,0.069234,0.134612,0.053229,0.369513,0.2194,0.897611,0.050056,0.577538,0.754303,0.404415,0.508566,0.862133,0.617167
0.909972,0.165547,0.766118,0.519546,0.278784,0.47323,0.99332,0.13476,0.347965,0.705504,0.2609,0.608583,0.818262,0.394811,0.405245,0.803954,0.787475,0.090693,0.066599,0.952108,0.682849,0.804162,0.738611,0.04116,0.82785,0.50504,0.703182,0.636265,0.738174,0.364796,0.760098,0.141485,0.352198
0.615275,0.539614,0.640851,0.560496,0.247195,0.706192,0.452928,0.760026,0.972822,0.219235,0.735535,0.187992,0.543721,0.924102,0.59226,0.229646,0.630409,0.610215,0.55491,0.425456,0.381573,0.433459,0.678048,0.738262,0.265388,0.768993,0.564037,0.87736,0.695577,0.571537,0.780587,0.481372,0.578038
0.127882,0.152252,0.336217,0.546949,0.657478,0.4006,0.889863,0.713577,0.837491,0.669793,0.223472,0.758464,0.653357,0.281042,0.500095,0.576381,0.067022,0.99221,0.94415,0.54551,0.857445,0.148348,0.864574,0.893407,0.731415,0.826917,0.00061,0.845672,0.136516,0.112269,0.344911,0.451487,0.425141
0.474262,0.185088,0.129013,0.722819,0.331524,0.611226,0.148956,0.033966,0.466152,0.225602,0.716291,0.860918,0.461834,0.871516,0.34031,0.685515,0.238485,0.397399,0.215469,0.92191,0.207839,0.585125,0.185387,0.28592,0.842949,0.260399,0.376402,0.470875,0.131287,0.230359,0.704146,0.802287,0.380617
0.95084,0.843936,0.520694,0.464308,0.26397,0.549841,0.961145,0.492681,0.794482,0.135537,0.404781,0.012038,0.532653,0.924653,0.850672,0.355351,0.302758,0.498112,0.681039,0.355139,0.704182,0.348689,0.267731,0.458567,0.334498,0.235195,0.808651,0.61237,0.152427,0.479529,0.696315,0.19679,0.517754
0.578032,0.774723,0.461251,0.598455,0.976132,0.520125,0.75764,0.931526,0.394324,0.531732,0.457772,0.352293,0.720008,0.30084,0.029103,0.448804,0.922546,0.933756,0.624583,0.923063,0.577497,0.219215,0.665272,0.129007,0.666921,0.948847,0.084901,0.014796,0.071306,0.307088,0.049236,0.288854,0.504018
0.038884,0.767706,0.551921,0.188815,0.898177,0.701551,0.494496,0.246593,0.625106,0.631207,0.882022,0.389873,0.262698,0.515713,0.131503,0.097255,0.587033,0.686304,0.235041,0.736248,0.195273,0.39674,0.676702,0.12826,0.118457,0.441569,0.024722,0.949858,0.122908,0.438837,0.922738,0.508644,0.303345
0.452335,0.742531,0.495954,0.743399,0.085634,0.090103,0.922828,0.63806,0.48665,0.587935,0.805218,0.96126,0.763648,0.640384,0.154336,0.748287,0.212326,0.795547,0.048788,0.740968,0.510598,0.879331,0.830278,0.807346,0.893548,0.631774,0.525087,0.491666,0.560108,0.147924,0.488266,0.687964,0.526158
0.656416,0.802244,0.918006,0.834075,0.46452,0.257394,0.202015,0.595625,0.784705,0.877911,0.112348,0.700435,0.436912,0.066486,0.720499,0.040701,0.093331,0.11154,0.396983,0.31281,0.377217,0.22255,0.697257,0.401869,0.809757,0.447592,0.254682,0.472144,0.449896,0.141439,0.509871,0.783974,0.899879
0.338367,0.808981,0.138007,0.851642,0.591274,0.014795,0.843877,0.007359,0.583953,0.267727,0.52963,0.675482,0.090358,0.455002,0.407064,0.373938,0.676393,0.369355,0.948529,0.100512,0.738628,0.251092,0.294064,0.785069,0.646706,0.207242,0.037644,0.052293,0.266113,0.847914,0.95778,0.414642,0.629073
0.696018,0.218577,0.884339,0.088993,0.846971,0.309485,0.281082,0.173453,0.206524,0.517338,0.608791,0.694537,0.329249,0.857466,0.355072,0.742431,0.801435,0.685303,0.402566,0.101393,0.559785,0.542837,0.606332,0.09617,0.004216,0.5095,0.638687,0.073269,0.796871,0.715497,0.866515,0.611152,0.508908
0.757736,0.233943,0.095161,0.883128,0.569462,0.516162,0.198747,0.677422,0.602204,0.883644,0.444739,0.374107,0.309693,0.231043,0.69305,0.817251,0.267105,0.353658,0.16077,0.001872,0.111868,0.652605,0.064249,0.481881,0.021213,0.152967,0.926882,0.990513,0.385434,0.92053,0.19143,0.019318,0.202951
0.406597,0.247951,0.490181,0.720015,0.230668,0.000492,0.575699,0.720193,0.957287,0.233342,0.772026,0.28679,0.887775,0.521701,0.700598,0.647975,0.311283,0.761282,0.227293,0.56493,0.219299,0.191424,0.681151,0.86179,0.566759,0.613903,0.186806,0.088688,0.9353,0.868779,0.575354,0.316778,0.525982
0.66975,0.850518,0.138024,0.143377,0.529208,0.160648,0.997633,0.618941,0.38903,0.596536,0.329881,0.582969,0.351733,0.684662,0.870847,0.352931,0.630975,0.129852,0.121783,0.026321,0.97336,0.255853,0.311641,0.021439,0.510142,0.103731,0.484299,0.231318,0.03262,0.241802,0.982102,0.182461,0.653146
0.152877,0.132558,0.404193,0.801824,0.64653,0.439587,0.822811,0.022997,0.229734,0.448465,0.364468,0.693666,0.685793,0.341712,0.52823,0.330386,0.7274,0.537623,0.667602,0.630694,0.378231,0.269214,0.811366,0.13206,0.955359,0.431234,0.353256,0.585947,0.083965,0.039454,0.779997,0.5763,0.630507
0.723131,0.782947,0.656702,0.927997,0.383109,0.360407,0.691592,0.110776,0.514589,0.961493,0.507052,0.321387,0.314566,0.11363,0.568455,0.229408,0.617937,0.027689,0.284577,0.923985,0.077683,0.12399,0.561873,0.301852,0.508279,0.806949,0.417883,0.375213,0.396087,0.934548,0.748761,0.608152,0.675025
0.46916,0.445918,0.16695,0.209458,0.707235,0.422085,0.820859,0.218834,0.406968,0.940169,0.208608,0.023091,0.285602,0.40949,0.957794,0.331655,0.04174,0.128254,0.269159,0.903811,0.065796,0.344786,0.683627,0.448484,0.93857,0.280341,0.513175,0.366626,0.079151,0.140149,0.83842,0.439123,0.662383
0.359408,0.343753,0.356178,0.968108,0.268665,0.445008,0.889762,0.018965,0.510041,0.563696,0.522763,0.298379,0.653089,0.768501,0.049053,0.679894,0.769393,0.214908,0.478968,0.631874,0.205518,0.575611,0.31191,0.54184,0.343514,0.75807,0.996031,0.744208,0.881468,0.283306,0.409083,0.935917,0.363594
0.001915,0.601249,0.372811,0.468006,0.391532,0.897521,0.553469,0.187861,0.194037,0.736344,0.435608,0.952367,0.31962,0.046137,0.930785,0.502012,0.173176,0.897687,0.489577,0.850641,0.55049,0.32911,0.272441,0.580596,0.43901,0.670448,0.453123,0.438344,0.393879,0.836623,0.243016,0.975416,0.5051
0.117893,0.311923,0.489849,0.143287,0.005032,0.80748,0.973237,0.678793,0.624989,0.674204,0.331766,0.256625,0.962721,0.937195,0.511214,0.4028,0.749142,0.902867,0.537771,0.507735,0.053767,0.188038,0.782236,0.832856,0.466333,0.853519,0.062481,0.332703,0.954196,0.400973,0.658909,0.543219,0.427164
0.396049,0.01539,0.484978,0.304158,0.690666,0.026886,0.965281,0.994174,0.600546,0.037836,0.780734,0.597392,0.74969,0.087153,0.862788,0.930421,0.271395,0.444008,0.48197,0.05734,0.252197,0.090173,0.330057,0.368201,0.168751,0.678716,0.411405,0.545195,0.18537,0.057094,0.196214,0.420436,0.277266
0.50572,0.751655,0.821845,0.948735,0.793766,0.343279,0.978973,0.073004,0.128499,0.699008,0.103096,0.252996,0.968132,0.868316,0.589654,0.441859,0.201782,0.615039,0.638597,0.345012,0.535195,0.274943,0.078978,0.880822,0.308427,0.078074,0.306777,0.707563,0.021406,0.802362,0.520382,0.436616,0.502629
